length	ct_index	w_count	hard0	hard30	hard50	all_count
281	2	35.7268	8	6	5	782
281	3	294.6606	393	332	233	782
281	4	14.5747	4	4	2	782
281	5	37.0896	5	4	4	782
281	6	76.0256	14	12	9	782
281	7	177.2693	330	250	49	782
281	8	23.2059	4	4	4	782
281	9	33.1900	7	5	4	782
281	10	19.1356	3	2	2	782
282	1	69.7317	10	7	3	790
282	2	46.6634	21	20	14	790
282	3	288.2539	385	324	213	790
282	4	13.0702	2	2	2	790
282	5	38.5322	7	7	5	790
282	6	71.6156	8	6	2	790
282	7	182.4362	346	259	46	790
282	8	24.0145	4	4	4	790
282	9	36.0365	6	6	6	790
282	10	19.6453	1	1	1	790
283	1	72.6394	9	6	3	849
283	2	45.2375	20	15	10	849
283	3	313.1128	419	375	243	849
283	4	13.6878	2	2	2	849
283	5	38.6319	6	5	4	849
283	6	81.6204	17	13	11	849
283	7	202.8489	364	275	63	849
283	8	22.0911	2	2	2	849
283	9	36.4377	5	5	5	849
283	10	22.6923	5	5	3	849
284	1	85.7752	21	13	9	933
284	2	46.8711	14	12	8	933
284	3	355.1703	477	419	276	933
284	4	15.6579	1	1	1	933
284	5	49.7137	9	9	7	933
284	6	90.3454	12	11	10	933
284	7	202.5635	388	273	37	933
284	8	24.5928	1	1	0	933
284	9	39.6246	7	7	6	933
284	10	22.6853	3	3	3	933
285	1	82.4888	20	14	10	898
285	2	44.1903	23	17	12	898
285	3	350.3074	465	414	288	898
285	4	15.4952	2	2	2	898
285	5	39.7982	4	4	4	898
285	6	83.3647	18	16	12	898
285	7	197.0100	354	264	61	898
285	8	24.0721	2	2	2	898
285	9	37.8310	5	5	5	898
285	10	23.4419	5	5	5	898
286	1	81.8093	10	8	6	916
286	2	45.0784	20	14	10	916
286	3	339.8940	464	404	255	916
286	4	14.5525	1	1	0	916
286	5	40.9977	5	3	3	916
286	6	89.4243	21	19	16	916
286	7	211.9367	377	292	64	916
286	8	26.6538	5	5	5	916
286	9	40.9272	8	6	4	916
286	10	24.7264	5	5	4	916
287	1	92.8635	26	14	11	934
287	2	44.7641	10	7	5	934
287	3	324.0864	441	384	233	934
287	4	16.8660	2	2	1	934
287	5	48.1029	10	10	6	934
287	6	96.4298	20	16	14	934
287	7	217.2884	415	291	60	934
287	8	28.4919	3	3	3	934
287	9	41.1755	5	5	3	934
287	10	23.9314	2	2	2	934
288	1	94.4395	16	13	8	990
288	2	51.5117	16	12	12	990
288	3	357.8828	487	420	260	990
288	4	16.1478	1	1	1	990
288	5	52.0884	10	10	7	990
288	6	94.3938	16	14	12	990
288	7	228.3070	432	319	59	990
288	8	27.5206	3	3	3	990
288	9	44.3048	8	8	7	990
288	10	23.4029	1	1	1	990
289	1	96.4773	16	8	4	1021
289	2	52.8723	21	18	9	1021
289	3	367.8602	468	414	273	1021
289	4	16.9963	0	0	0	1021
289	5	48.3100	5	5	3	1021
289	6	100.9197	14	13	9	1021
289	7	234.7984	480	347	58	1021
289	8	30.6346	5	5	5	1021
289	9	46.8603	11	11	8	1021
289	10	25.2711	1	1	1	1021
290	1	117.7259	35	21	16	1201
290	2	56.8695	24	16	10	1201
290	3	448.5791	561	498	356	1201
290	4	21.2260	4	4	4	1201
290	5	56.0624	5	5	5	1201
290	6	115.7400	18	17	14	1201
290	7	269.2365	535	407	71	1201
290	8	33.7557	5	5	5	1201
290	9	52.9480	11	11	8	1201
290	10	28.8568	3	3	2	1201
291	1	101.9082	20	13	11	1102
291	2	52.2511	23	15	11	1102
291	3	412.2936	530	474	310	1102
291	4	22.9179	8	8	6	1102
291	5	50.0738	6	6	6	1102
291	6	101.3832	14	13	7	1102
291	7	254.6043	484	373	68	1102
291	8	32.1495	6	6	6	1102
291	9	44.6895	4	4	3	1102
291	10	29.7292	7	7	6	1102
292	1	111.5740	22	13	6	1239
292	2	56.9826	17	7	7	1239
292	3	476.7881	629	551	389	1239
292	4	21.7048	3	3	3	1239
292	5	60.5832	12	11	8	1239
292	6	123.6727	24	21	16	1239
292	7	265.9077	512	366	52	1239
292	8	34.1521	4	4	3	1239
292	9	53.3617	7	6	5	1239
292	10	34.2733	9	9	8	1239
293	1	121.6629	26	20	14	1263
293	2	60.0470	17	15	14	1263
293	3	457.0928	599	515	350	1263
293	4	22.7091	4	4	4	1263
293	5	60.1602	6	6	5	1263
293	6	119.6748	20	16	8	1263
293	7	294.3575	570	417	71	1263
293	8	38.2954	7	7	7	1263
293	9	55.7954	8	8	7	1263
293	10	33.2046	6	6	4	1263
294	1	119.6756	28	19	10	1296
294	2	69.3962	36	25	17	1296
294	3	489.8555	639	574	385	1296
294	4	22.4422	4	4	4	1296
294	5	67.6448	18	16	13	1296
294	6	118.6235	15	13	10	1296
294	7	281.0925	534	389	72	1296
294	8	38.2878	6	5	5	1296
294	9	56.7088	11	11	9	1296
294	10	32.2728	5	5	5	1296
295	1	125.4655	16	10	6	1380
295	2	62.1565	15	11	8	1380
295	3	521.8018	704	602	412	1380
295	4	23.6593	5	5	5	1380
295	5	67.2169	9	9	9	1380
295	6	130.7938	19	14	10	1380
295	7	321.2381	597	437	84	1380
295	8	37.5531	4	4	3	1380
295	9	58.2842	10	10	7	1380
295	10	31.8309	1	1	1	1380
296	1	142.9821	31	23	18	1527
296	2	74.0427	29	21	16	1527
296	3	566.9557	746	658	448	1527
296	4	26.6725	5	5	2	1527
296	5	74.4810	11	11	8	1527
296	6	141.2298	18	16	12	1527
296	7	348.0551	660	518	97	1527
296	8	44.1770	7	7	7	1527
296	9	67.2201	12	11	6	1527
296	10	41.1845	8	8	7	1527
297	1	154.4004	27	17	10	1631
297	2	77.6065	27	17	12	1631
297	3	605.9116	811	718	465	1631
297	4	30.7196	6	6	6	1631
297	5	82.7415	19	19	11	1631
297	6	156.4155	23	18	15	1631
297	7	366.3804	696	513	84	1631
297	8	46.5062	6	6	4	1631
297	9	68.2719	9	8	7	1631
297	10	42.0457	7	7	7	1631
298	1	156.5726	30	19	8	1680
298	2	71.4853	25	15	7	1680
298	3	618.2343	831	737	462	1680
298	4	26.6926	0	0	0	1680
298	5	86.1409	13	13	12	1680
298	6	154.8260	17	12	4	1680
298	7	402.4011	747	569	119	1680
298	8	48.2103	6	6	5	1680
298	9	70.5149	5	5	4	1680
298	10	44.9214	6	6	3	1680
299	1	156.3781	26	16	8	1757
299	2	84.0955	25	22	18	1757
299	3	650.5418	860	762	504	1757
299	4	32.5109	8	8	8	1757
299	5	87.9725	20	18	12	1757
299	6	170.0898	21	19	15	1757
299	7	407.5446	773	592	114	1757
299	8	53.3486	10	10	10	1757
299	9	72.3878	10	9	8	1757
299	10	42.1303	4	4	4	1757
300	1	177.9643	39	22	15	1797
300	2	86.6937	29	22	14	1797
300	3	639.3792	876	759	468	1797
300	4	30.4268	3	2	2	1797
300	5	91.4934	14	14	14	1797
300	6	166.4497	11	8	4	1797
300	7	418.7057	797	611	98	1797
300	8	52.9049	8	8	7	1797
300	9	84.8741	16	16	13	1797
300	10	48.1079	4	4	3	1797
301	1	172.4250	36	19	12	1893
301	2	96.7996	35	24	20	1893
301	3	688.6467	897	782	530	1893
301	4	32.4669	4	4	4	1893
301	5	92.4295	16	13	12	1893
301	6	184.1566	28	21	16	1893
301	7	441.0074	851	620	127	1893
301	8	54.8817	9	9	6	1893
301	9	82.5146	13	13	11	1893
301	10	47.6712	4	4	4	1893
302	1	167.9135	32	22	11	1808
302	2	84.2022	22	15	13	1808
302	3	668.6589	889	784	509	1808
302	4	28.8405	1	1	1	1808
302	5	88.8911	14	13	10	1808
302	6	177.7370	26	23	17	1808
302	7	411.3580	792	580	102	1808
302	8	58.7953	13	13	12	1808
302	9	74.4096	10	8	5	1808
302	10	47.1937	9	9	7	1808
303	1	208.9828	56	38	28	2083
303	2	101.8689	35	27	25	2083
303	3	740.4709	982	848	544	2083
303	4	36.2653	4	4	4	2083
303	5	101.4126	15	11	8	2083
303	6	200.5736	30	24	16	2083
303	7	490.0329	935	706	134	2083
303	8	61.8949	11	11	10	2083
303	9	88.3494	10	10	7	2083
303	10	53.1481	5	5	4	2083
304	1	197.6151	55	34	22	2040
304	2	91.8802	30	17	11	2040
304	3	752.7226	993	861	572	2040
304	4	40.9738	11	11	10	2040
304	5	96.9544	10	8	5	2040
304	6	191.4918	20	16	10	2040
304	7	469.2773	897	658	111	2040
304	8	62.4298	11	11	10	2040
304	9	86.7444	8	8	7	2040
304	10	49.9101	5	5	4	2040
305	1	210.4655	47	30	15	2225
305	2	103.3927	30	17	11	2225
305	3	807.6322	1075	927	624	2225
305	4	36.1985	1	1	1	2225
305	5	109.6184	17	16	14	2225
305	6	212.5518	32	25	16	2225
305	7	521.8645	994	733	134	2225
305	8	65.7512	11	11	10	2225
305	9	97.7229	10	10	8	2225
305	10	59.8021	8	8	7	2225
306	1	225.0672	55	37	22	2336
306	2	105.9541	26	18	16	2336
306	3	857.7338	1148	982	665	2336
306	4	39.7788	4	4	3	2336
306	5	117.4559	23	22	17	2336
306	6	226.1061	31	26	21	2336
306	7	535.7833	1011	763	132	2336
306	8	64.6906	8	8	8	2336
306	9	103.4103	20	18	13	2336
306	10	60.0196	10	10	5	2336
307	1	213.3856	44	23	14	2367
307	2	102.1605	32	18	12	2367
307	3	893.3806	1158	1035	714	2367
307	4	37.8110	1	1	1	2367
307	5	118.7020	26	21	16	2367
307	6	223.3540	34	25	19	2367
307	7	538.7003	1027	774	131	2367
307	8	70.8182	11	11	11	2367
307	9	106.7517	24	23	17	2367
307	10	61.9354	10	10	9	2367
308	1	242.4356	53	31	20	2567
308	2	107.7832	32	17	13	2567
308	3	945.9403	1254	1101	731	2567
308	4	44.1969	2	2	2	2567
308	5	132.9794	26	23	18	2567
308	6	238.7767	32	25	18	2567
308	7	595.8360	1123	877	162	2567
308	8	76.6118	14	14	12	2567
308	9	113.7094	19	18	18	2567
308	10	68.7305	12	12	9	2567
309	1	259.4819	57	35	25	2668
309	2	114.1698	20	16	13	2668
309	3	999.4572	1360	1184	773	2668
309	4	44.1971	4	4	4	2668
309	5	124.0276	14	12	9	2668
309	6	252.4600	36	32	23	2668
309	7	616.3933	1138	863	176	2668
309	8	77.5834	13	13	13	2668
309	9	113.2484	17	16	12	2668
309	10	66.9804	9	9	6	2668
310	1	248.1105	53	30	14	2726
310	2	112.2246	22	16	14	2726
310	3	1012.0427	1319	1170	791	2726
310	4	45.2524	3	3	2	2726
310	5	139.2603	28	27	23	2726
310	6	256.5139	32	29	21	2726
310	7	646.6319	1228	912	173	2726
310	8	79.2318	13	13	12	2726
310	9	115.0631	14	13	9	2726
310	10	71.6681	14	14	11	2726
311	1	265.0277	59	32	19	2783
311	2	126.0469	37	27	16	2783
311	3	995.1485	1286	1112	749	2783
311	4	52.3444	10	10	8	2783
311	5	141.9157	29	27	22	2783
311	6	259.3044	27	24	18	2783
311	7	660.8003	1287	952	176	2783
311	8	86.8060	16	16	16	2783
311	9	122.2777	21	20	15	2783
311	10	73.3287	11	10	5	2783
312	1	243.4605	40	25	14	2671
312	2	119.1040	26	16	15	2671
312	3	969.2469	1265	1086	743	2671
312	4	44.7056	5	5	4	2671
312	5	127.7332	14	12	11	2671
312	6	261.3462	38	30	20	2671
312	7	645.5311	1249	951	184	2671
312	8	78.8130	12	12	10	2671
312	9	115.2271	15	13	10	2671
312	10	65.8320	7	7	5	2671
313	1	257.5025	54	24	11	2803
313	2	134.9925	43	29	23	2803
313	3	1026.9030	1377	1187	797	2803
313	4	49.7768	6	6	6	2803
313	5	144.4964	26	26	20	2803
313	6	265.1064	33	23	17	2803
313	7	658.2073	1235	938	172	2803
313	8	82.3994	11	11	11	2803
313	9	116.6336	15	12	11	2803
313	10	66.9826	3	2	2	2803
314	1	264.8242	54	21	12	2864
314	2	126.4196	36	22	14	2864
314	3	1068.6836	1394	1230	833	2864
314	4	52.6418	9	9	7	2864
314	5	148.3965	31	29	23	2864
314	6	278.4571	47	40	29	2864
314	7	638.1333	1248	905	135	2864
314	8	88.1206	14	14	11	2864
314	9	124.6362	22	20	16	2864
314	10	73.6864	9	9	9	2864
315	1	269.8967	50	36	23	2846
315	2	128.5088	35	28	23	2846
315	3	1058.7507	1374	1213	818	2846
315	4	48.5659	7	7	7	2846
315	5	134.8428	18	15	13	2846
315	6	264.4477	30	25	17	2846
315	7	663.1398	1289	954	175	2846
315	8	85.4471	16	16	15	2846
315	9	120.3511	17	14	11	2846
315	10	72.0489	10	10	9	2846
316	1	267.0337	51	34	22	2888
316	2	128.6465	37	32	24	2888
316	3	1081.3635	1445	1272	841	2888
316	4	51.3551	6	6	5	2888
316	5	142.0743	15	14	11	2888
316	6	272.6246	26	22	16	2888
316	7	656.9484	1263	925	171	2888
316	8	88.3271	16	15	14	2888
316	9	127.2967	19	18	15	2888
316	10	72.3300	10	10	7	2888
317	1	282.3302	46	25	11	3030
317	2	133.4477	32	23	19	3030
317	3	1135.7431	1472	1293	875	3030
317	4	50.9536	5	5	5	3030
317	5	145.8503	21	18	17	3030
317	6	276.9390	29	23	13	3030
317	7	713.9777	1386	1034	192	3030
317	8	85.8247	13	13	8	3030
317	9	128.0985	16	15	11	3030
317	10	76.8346	10	9	7	3030
318	1	291.0163	71	30	19	3063
318	2	142.4771	44	33	29	3063
318	3	1135.9603	1514	1314	892	3063
318	4	54.2271	7	7	5	3063
318	5	156.0657	29	26	21	3063
318	6	285.8302	35	26	20	3063
318	7	689.5849	1322	993	164	3063
318	8	92.4585	16	16	14	3063
318	9	136.9078	17	17	15	3063
318	10	78.4709	8	7	6	3063
319	1	300.4817	69	46	28	3030
319	2	133.5131	34	26	18	3030
319	3	1144.0002	1507	1327	904	3030
319	4	53.2623	8	8	6	3030
319	5	152.8969	24	24	20	3030
319	6	281.8179	38	32	27	3030
319	7	667.4150	1304	966	142	3030
319	8	87.6623	13	13	12	3030
319	9	133.5370	24	19	13	3030
319	10	75.4135	9	8	4	3030
320	1	288.9251	64	39	23	2992
320	2	128.5302	31	20	16	2992
320	3	1116.9262	1473	1291	895	2992
320	4	50.4211	4	4	3	2992
320	5	146.6205	20	19	17	2992
320	6	275.7398	37	31	19	2992
320	7	688.9232	1312	991	174	2992
320	8	83.8665	11	11	10	2992
320	9	128.2488	22	21	17	2992
320	10	83.7983	18	17	13	2992
321	1	293.4893	56	42	29	3056
321	2	132.5925	37	26	18	3056
321	3	1131.0513	1491	1304	877	3056
321	4	51.9062	6	5	4	3056
321	5	145.4076	17	16	11	3056
321	6	277.8210	38	30	19	3056
321	7	713.6154	1362	1026	185	3056
321	8	91.7002	14	14	13	3056
321	9	137.7232	24	23	21	3056
321	10	80.6929	11	11	10	3056
322	1	280.2820	68	33	17	2979
322	2	126.8617	32	21	17	2979
322	3	1114.6886	1462	1307	866	2979
322	4	51.8026	7	7	7	2979
322	5	145.5753	20	18	13	2979
322	6	275.6976	36	32	23	2979
322	7	690.9824	1318	1015	164	2979
322	8	84.0057	11	11	10	2979
322	9	133.5723	19	19	15	2979
322	10	75.5314	6	6	5	2979
323	1	282.1803	55	30	21	3009
323	2	126.6546	29	22	15	3009
323	3	1149.8211	1510	1338	927	3009
323	4	50.4007	3	3	3	3009
323	5	148.8143	23	20	17	3009
323	6	278.4493	43	33	28	3009
323	7	674.7815	1301	977	163	3009
323	8	87.5894	13	13	11	3009
323	9	133.8949	23	22	18	3009
323	10	76.4135	9	9	9	3009
324	1	297.4948	69	41	22	3153
324	2	132.9575	30	20	16	3153
324	3	1183.6748	1532	1366	941	3153
324	4	52.6500	3	3	3	3153
324	5	156.9670	23	21	19	3153
324	6	288.3938	28	18	14	3153
324	7	728.2019	1428	1076	193	3153
324	8	89.4613	8	8	8	3153
324	9	140.5736	23	21	15	3153
324	10	82.6247	9	9	9	3153
325	1	267.2794	49	33	24	2828
325	2	124.6814	33	23	18	2828
325	3	1063.1348	1416	1238	847	2828
325	4	48.6789	7	7	5	2828
325	5	143.3669	24	22	19	2828
325	6	260.9565	39	34	17	2828
325	7	654.3969	1233	911	166	2828
325	8	75.5198	3	3	3	2828
325	9	121.6705	17	15	13	2828
325	10	68.3134	7	7	6	2828
326	1	285.8390	64	39	20	2989
326	2	126.4324	31	23	17	2989
326	3	1127.9038	1478	1297	883	2989
326	4	51.9699	7	7	5	2989
326	5	150.5491	21	21	17	2989
326	6	274.1192	28	20	13	2989
326	7	681.2586	1321	984	174	2989
326	8	82.5333	7	7	7	2989
326	9	128.9769	21	20	13	2989
326	10	79.4171	11	11	11	2989
327	1	270.1055	41	25	13	2937
327	2	127.6430	33	22	18	2937
327	3	1092.3698	1443	1274	840	2937
327	4	51.5014	5	5	3	2937
327	5	138.7494	16	14	8	2937
327	6	273.4668	31	26	19	2937
327	7	692.6233	1326	1026	179	2937
327	8	84.8397	11	11	10	2937
327	9	127.8834	20	19	18	2937
327	10	77.8175	11	11	11	2937
328	1	266.7830	51	27	18	2925
328	2	121.6770	33	24	20	2925
328	3	1125.5639	1442	1287	885	2925
328	4	50.8628	5	5	5	2925
328	5	152.6955	30	30	26	2925
328	6	266.1985	34	29	24	2925
328	7	653.5863	1282	956	157	2925
328	8	90.6745	18	18	17	2925
328	9	125.7644	22	18	14	2925
328	10	71.1942	8	8	7	2925
329	1	272.4012	69	38	22	2865
329	2	122.5108	34	25	18	2865
329	3	1090.5440	1428	1266	871	2865
329	4	47.7194	3	3	3	2865
329	5	132.2556	13	10	7	2865
329	6	263.3760	29	27	20	2865
329	7	656.4342	1257	961	161	2865
329	8	84.7295	12	12	12	2865
329	9	127.5057	18	17	15	2865
329	10	67.5232	2	2	1	2865
330	1	266.6405	59	31	14	2908
330	2	124.7458	35	23	18	2908
330	3	1110.6443	1448	1303	912	2908
330	4	47.6636	4	4	4	2908
330	5	143.8232	22	20	20	2908
330	6	261.9288	33	26	19	2908
330	7	659.5764	1255	967	150	2908
330	8	85.0670	12	12	12	2908
330	9	125.4367	22	16	12	2908
330	10	82.4737	18	18	15	2908
331	1	276.1460	60	28	16	2941
331	2	126.7124	29	23	19	2941
331	3	1100.7207	1419	1285	867	2941
331	4	48.9840	4	4	3	2941
331	5	144.7768	20	18	16	2941
331	6	275.5782	45	33	27	2941
331	7	680.9354	1330	1031	158	2941
331	8	84.0271	11	11	11	2941
331	9	124.9570	11	8	7	2941
331	10	78.1624	12	11	9	2941
332	1	280.0798	65	44	31	2881
332	2	124.2246	31	22	17	2881
332	3	1067.4700	1392	1215	823	2881
332	4	49.6071	4	4	4	2881
332	5	151.7401	31	30	22	2881
332	6	261.4519	23	18	15	2881
332	7	654.7389	1286	960	142	2881
332	8	82.0929	9	9	8	2881
332	9	127.5153	21	20	16	2881
332	10	82.0791	19	19	17	2881
333	1	262.3554	52	32	20	2794
333	2	120.5382	30	22	19	2794
333	3	1069.6893	1411	1220	860	2794
333	4	48.6498	9	9	7	2794
333	5	139.1279	18	18	15	2794
333	6	255.1285	36	23	18	2794
333	7	619.2101	1192	929	144	2794
333	8	84.4723	15	15	12	2794
333	9	119.5799	18	17	13	2794
333	10	75.2486	13	13	11	2794
334	1	256.0221	51	25	14	2755
334	2	122.2017	33	25	18	2755
334	3	1040.0240	1365	1220	817	2755
334	4	49.0222	6	6	6	2755
334	5	134.6504	17	16	14	2755
334	6	256.9949	40	33	22	2755
334	7	624.7786	1210	876	140	2755
334	8	78.1299	8	7	6	2755
334	9	124.4234	21	20	17	2755
334	10	68.7535	4	4	4	2755
335	1	255.0811	50	29	23	2746
335	2	117.3761	24	20	17	2746
335	3	1059.0122	1380	1230	837	2746
335	4	48.8340	8	8	7	2746
335	5	139.1450	24	20	16	2746
335	6	250.3508	32	25	16	2746
335	7	608.8370	1189	871	128	2746
335	8	78.3848	10	10	10	2746
335	9	115.9308	16	13	12	2746
335	10	73.0487	13	13	11	2746
336	1	258.7135	50	33	18	2729
336	2	114.7810	24	19	13	2729
336	3	1035.4717	1358	1188	800	2729
336	4	47.5317	6	6	3	2729
336	5	129.4857	17	14	10	2729
336	6	247.0534	33	27	16	2729
336	7	625.2112	1201	897	138	2729
336	8	77.0113	8	8	7	2729
336	9	121.3208	20	18	13	2729
336	10	72.4195	12	10	7	2729
337	1	252.5193	53	32	20	2616
337	2	115.1340	32	26	23	2616
337	3	995.5457	1322	1162	789	2616
337	4	47.8209	7	7	6	2616
337	5	127.4764	15	14	10	2616
337	6	233.9089	23	17	11	2616
337	7	590.2095	1139	858	127	2616
337	8	77.3269	10	10	9	2616
337	9	110.1964	11	9	9	2616
337	10	65.8621	4	4	4	2616
338	1	239.0294	40	25	19	2597
338	2	106.7345	26	17	14	2597
338	3	995.4273	1277	1135	796	2597
338	4	46.1134	8	8	7	2597
338	5	130.8143	22	21	18	2597
338	6	235.8012	27	20	17	2597
338	7	583.3688	1158	871	123	2597
338	8	73.6337	9	9	9	2597
338	9	113.8930	15	14	13	2597
338	10	72.1838	15	15	15	2597
339	1	229.6640	45	29	18	2517
339	2	104.8519	30	17	15	2517
339	3	962.6625	1227	1083	760	2517
339	4	44.6874	6	6	5	2517
339	5	123.1559	21	20	14	2517
339	6	229.6703	23	17	12	2517
339	7	581.6064	1137	854	126	2517
339	8	71.6691	7	7	5	2517
339	9	103.7298	10	9	6	2517
339	10	65.3028	11	11	10	2517
340	1	242.2433	57	28	19	2493
340	2	100.8861	18	13	11	2493
340	3	924.4835	1216	1078	721	2493
340	4	48.1960	9	9	9	2493
340	5	133.5935	18	18	15	2493
340	6	229.9363	22	17	14	2493
340	7	568.6585	1126	863	113	2493
340	8	70.4713	6	6	6	2493
340	9	107.3573	12	10	9	2493
340	10	67.1739	9	9	8	2493
341	1	225.1965	32	17	13	2476
341	2	99.1593	19	17	13	2476
341	3	949.6605	1207	1078	773	2476
341	4	46.0435	9	9	7	2476
341	5	118.9463	12	12	12	2476
341	6	226.2997	26	23	17	2476
341	7	557.9751	1125	850	114	2476
341	8	73.6607	12	12	11	2476
341	9	112.4426	24	23	20	2476
341	10	66.6156	10	10	10	2476
342	1	232.5435	42	24	15	2453
342	2	99.7179	18	10	5	2453
342	3	950.2373	1246	1095	761	2453
342	4	46.0571	8	8	7	2453
342	5	126.4065	21	19	17	2453
342	6	219.7687	24	20	11	2453
342	7	534.5047	1059	799	97	2453
342	8	68.6406	8	8	5	2453
342	9	111.1415	18	17	14	2453
342	10	63.9818	9	9	5	2453
343	1	232.8076	43	24	18	2496
343	2	100.0628	12	9	9	2496
343	3	944.6080	1243	1085	754	2496
343	4	42.0373	3	3	2	2496
343	5	129.0663	20	19	15	2496
343	6	228.2967	22	18	13	2496
343	7	574.4859	1121	838	127	2496
343	8	73.3537	11	10	9	2496
343	9	106.8604	13	12	9	2496
343	10	64.4209	8	8	7	2496
344	1	238.6471	44	32	17	2479
344	2	98.2359	13	7	6	2479
344	3	936.5959	1211	1061	716	2479
344	4	40.7084	4	4	3	2479
344	5	119.3121	13	12	10	2479
344	6	226.6192	18	15	12	2479
344	7	580.4779	1147	852	116	2479
344	8	69.7769	11	10	7	2479
344	9	105.0787	11	11	9	2479
344	10	63.5476	7	7	5	2479
345	1	217.0673	42	31	20	2234
345	2	89.9993	11	10	7	2234
345	3	836.3908	1086	944	642	2234
345	4	39.1844	4	4	3	2234
345	5	116.7013	22	20	17	2234
345	6	201.7682	17	13	10	2234
345	7	509.5769	1010	780	114	2234
345	8	68.2021	16	15	12	2234
345	9	96.3478	17	14	10	2234
345	10	58.7611	9	9	9	2234
346	1	221.4217	38	23	16	2378
346	2	101.2684	27	21	16	2378
346	3	896.1065	1166	1037	724	2378
346	4	39.4268	4	4	3	2378
346	5	111.6271	10	10	9	2378
346	6	216.8196	25	21	13	2378
346	7	552.7759	1068	829	126	2378
346	8	67.3116	8	8	8	2378
346	9	105.9184	20	19	15	2378
346	10	65.3226	12	12	10	2378
347	1	216.6306	44	29	19	2236
347	2	90.7427	14	13	9	2236
347	3	832.2384	1077	939	639	2236
347	4	42.4381	9	9	8	2236
347	5	115.4690	16	16	16	2236
347	6	203.2605	18	12	7	2236
347	7	514.8001	1023	762	97	2236
347	8	63.7889	9	9	9	2236
347	9	97.0002	14	14	9	2236
347	10	59.6308	12	12	11	2236
348	1	205.2710	35	15	12	2230
348	2	93.4616	19	15	14	2230
348	3	831.8382	1035	926	658	2230
348	4	38.7401	3	3	3	2230
348	5	110.4735	11	11	10	2230
348	6	200.5162	17	13	8	2230
348	7	531.2038	1080	833	124	2230
348	8	60.1405	5	5	4	2230
348	9	100.1093	18	17	16	2230
348	10	58.2455	7	7	7	2230
349	1	204.1992	36	27	16	2148
349	2	92.5770	17	12	10	2148
349	3	806.6192	1040	917	627	2148
349	4	36.6080	4	3	3	2148
349	5	109.5023	18	17	13	2148
349	6	197.2961	23	18	17	2148
349	7	484.0439	972	705	94	2148
349	8	62.3458	9	9	8	2148
349	9	94.3495	17	17	12	2148
349	10	60.4589	12	12	11	2148
350	1	193.7521	24	16	10	2125
350	2	77.2365	8	5	3	2125
350	3	818.6893	1061	938	658	2125
350	4	33.6146	2	2	2	2125
350	5	105.6150	14	13	11	2125
350	6	196.4570	25	22	16	2125
350	7	491.0735	961	728	99	2125
350	8	61.3897	9	9	7	2125
350	9	88.4135	10	10	8	2125
350	10	58.7589	11	10	10	2125
351	1	189.9545	31	16	7	2074
351	2	93.7045	27	21	16	2074
351	3	764.4839	994	875	584	2074
351	4	37.2206	7	5	3	2074
351	5	103.5115	13	12	9	2074
351	6	190.7627	13	12	9	2074
351	7	481.0029	952	711	108	2074
351	8	63.4391	11	11	9	2074
351	9	90.2926	12	11	9	2074
351	10	59.6273	14	13	11	2074
352	1	202.6848	45	24	13	2128
352	2	88.9542	18	14	9	2128
352	3	793.4124	1030	915	620	2128
352	4	40.7029	8	8	8	2128
352	5	105.5927	13	13	8	2128
352	6	198.3115	21	18	11	2128
352	7	497.8683	975	736	117	2128
352	8	59.2540	5	5	5	2128
352	9	89.9500	8	8	8	2128
352	10	51.2691	5	3	3	2128
353	1	200.0268	40	29	23	2033
353	2	81.4184	12	6	6	2033
353	3	766.4733	995	901	593	2033
353	4	35.1235	3	3	2	2033
353	5	97.0927	7	7	5	2033
353	6	184.9696	17	14	11	2033
353	7	466.2520	924	692	93	2033
353	8	57.3029	8	8	6	2033
353	9	89.3976	16	16	10	2033
353	10	54.9430	11	11	9	2033
354	1	187.6786	31	21	16	1968
354	2	82.5883	15	12	11	1968
354	3	758.1231	983	866	604	1968
354	4	31.7512	2	2	1	1968
354	5	90.1298	6	6	4	1968
354	6	179.5803	20	17	12	1968
354	7	445.9535	885	653	83	1968
354	8	56.9509	7	7	5	1968
354	9	85.5593	13	12	10	1968
354	10	49.6849	6	6	4	1968
355	1	177.4660	35	15	11	1959
355	2	79.5160	18	12	10	1959
355	3	750.6609	955	849	590	1959
355	4	35.2338	6	6	6	1959
355	5	91.9695	9	6	6	1959
355	6	177.3985	18	14	9	1959
355	7	448.0761	885	663	108	1959
355	8	58.7104	9	8	6	1959
355	9	88.0181	15	15	12	1959
355	10	51.9505	9	9	8	1959
356	1	179.6320	29	15	12	1935
356	2	90.9839	31	26	24	1935
356	3	744.9894	1001	875	592	1935
356	4	35.8293	7	7	6	1935
356	5	88.3577	6	4	4	1935
356	6	172.2218	18	16	10	1935
356	7	432.7139	819	623	80	1935
356	8	52.9848	4	4	2	1935
356	9	85.9988	13	12	10	1935
356	10	51.2879	7	6	5	1935
357	1	169.6624	25	19	7	1914
357	2	77.8004	16	14	14	1914
357	3	753.3871	961	857	605	1914
357	4	30.3024	1	1	1	1914
357	5	91.0046	15	13	7	1914
357	6	174.3904	18	16	11	1914
357	7	436.2947	855	664	96	1914
357	8	49.9324	3	3	3	1914
357	9	84.7102	16	14	13	1914
357	10	46.5153	4	4	3	1914
358	1	169.2710	24	13	9	1811
358	2	75.3316	15	8	6	1811
