length	ct_index	w_count	hard0	hard30	hard50	all_count
276	4	17.9473	0	0	0	1082
276	5	46.8675	7	7	3	1082
276	6	90.3856	12	9	5	1082
276	7	216.0624	385	280	50	1082
276	8	34.9861	6	6	6	1082
276	9	53.9641	13	8	4	1082
276	10	33.1553	5	3	3	1082
277	1	109.2078	30	18	14	1136
277	2	41.9663	7	7	7	1136
277	3	463.3392	648	565	398	1136
277	4	20.8350	2	2	2	1136
277	5	55.8244	14	13	11	1136
277	6	100.4016	17	14	11	1136
277	7	220.5783	398	305	38	1136
277	8	32.6437	4	4	3	1136
277	9	53.4436	11	5	4	1136
277	10	37.7600	5	3	3	1136
278	1	100.6692	28	16	7	1061
278	2	41.5084	10	9	8	1061
278	3	427.2165	603	526	351	1061
278	4	17.7384	1	1	1	1061
278	5	46.6384	7	7	5	1061
278	6	89.7562	7	7	6	1061
278	7	216.2442	380	293	48	1061
278	8	31.3802	5	5	4	1061
278	9	51.9800	11	10	7	1061
278	10	37.8685	9	7	5	1061
279	1	122.7888	42	32	27	1128
279	2	37.6475	6	5	4	1128
279	3	431.4427	610	532	330	1128
279	4	19.9938	2	2	1	1128
279	5	48.3078	5	4	4	1128
279	6	102.3526	17	13	11	1128
279	7	240.1017	420	311	49	1128
279	8	34.7760	7	7	7	1128
279	9	53.0463	12	8	5	1128
279	10	37.5425	7	5	5	1128
280	1	112.3664	17	10	7	1197
280	2	41.3111	9	6	6	1197
280	3	503.8380	689	630	416	1197
280	4	21.0127	2	2	2	1197
280	5	52.7920	9	9	7	1197
280	6	97.8275	9	7	5	1197
280	7	234.4691	437	316	35	1197
280	8	39.0364	8	8	8	1197
280	9	56.3092	10	6	6	1197
280	10	38.0377	7	6	6	1197
281	1	126.3460	35	17	7	1304
281	2	53.3092	15	13	10	1304
281	3	523.2406	717	628	443	1304
281	4	24.6513	4	4	3	1304
281	5	56.1516	5	5	3	1304
281	6	118.0161	18	16	12	1304
281	7	261.3076	486	378	40	1304
281	8	35.7930	2	2	2	1304
281	9	65.0668	16	9	5	1304
281	10	40.1175	6	5	4	1304
282	1	128.8569	31	19	10	1339
282	2	52.0585	12	10	10	1339
282	3	528.2549	732	651	429	1339
282	4	23.5391	2	2	2	1339
282	5	63.4804	10	9	8	1339
282	6	120.5553	20	16	11	1339
282	7	270.6795	492	381	43	1339
282	8	44.8930	11	10	10	1339
282	9	65.1449	20	13	8	1339
282	10	41.5375	9	4	3	1339
283	1	142.3882	36	22	11	1464
283	2	62.8668	23	21	18	1464
283	3	572.8668	797	695	453	1464
283	4	26.4309	4	3	2	1464
283	5	66.7400	10	10	7	1464
283	6	129.3728	19	18	14	1464
283	7	298.3786	546	404	59	1464
283	8	45.0144	6	6	6	1464
283	9	72.1108	15	12	7	1464
283	10	47.8300	8	6	6	1464
284	1	139.2493	22	9	3	1514
284	2	64.5024	22	22	17	1514
284	3	609.1135	831	721	495	1514
284	4	26.7163	2	2	2	1514
284	5	64.7946	5	5	4	1514
284	6	139.2779	26	26	20	1514
284	7	304.7982	574	412	62	1514
284	8	45.3172	6	6	4	1514
284	9	71.9288	19	12	6	1514
284	10	48.3019	7	7	4	1514
285	1	153.2910	39	24	15	1533
285	2	53.5134	8	7	4	1533
285	3	613.7696	868	753	497	1533
285	4	29.3065	4	4	4	1533
285	5	71.2770	12	12	9	1533
285	6	133.0726	15	15	10	1533
285	7	309.5648	549	431	53	1533
285	8	50.0545	10	9	9	1533
285	9	71.6845	19	13	8	1533
285	10	47.4657	9	8	7	1533
286	1	157.9728	42	27	18	1582
286	2	55.8958	16	10	7	1582
286	3	605.8994	826	741	486	1582
286	4	29.7685	5	5	3	1582
286	5	77.8205	15	15	14	1582
286	6	140.7971	19	17	15	1582
286	7	331.2760	612	491	65	1582
286	8	45.8879	7	7	4	1582
286	9	83.1038	26	21	11	1582
286	10	53.5781	14	9	7	1582
287	1	157.7556	49	31	17	1571
287	2	62.0058	15	15	14	1571
287	3	613.2874	841	751	506	1571
287	4	31.0229	9	9	7	1571
287	5	74.9198	14	13	11	1571
287	6	138.2503	23	16	13	1571
287	7	315.8428	583	444	52	1571
287	8	46.0468	5	5	5	1571
287	9	77.7264	21	14	11	1571
287	10	54.1413	11	10	8	1571
288	1	169.8119	39	27	14	1763
288	2	71.6837	21	18	18	1763
288	3	720.3391	980	887	591	1763
288	4	34.7257	8	8	7	1763
288	5	73.2979	6	6	5	1763
288	6	152.9506	25	24	18	1763
288	7	345.4254	635	483	60	1763
288	8	53.9231	10	10	9	1763
288	9	87.9189	30	22	16	1763
288	10	52.9227	9	8	5	1763
289	1	177.6255	49	31	10	1759
289	2	61.8652	12	8	6	1759
289	3	687.6183	937	840	551	1759
289	4	29.7519	1	1	1	1759
289	5	84.2333	14	13	9	1759
289	6	156.9374	22	16	10	1759
289	7	369.3748	689	525	73	1759
289	8	58.4190	12	12	10	1759
289	9	81.1785	15	12	7	1759
289	10	51.9956	8	7	4	1759
290	1	183.1156	45	22	11	1846
290	2	67.6666	17	15	12	1846
290	3	710.1532	989	858	553	1846
290	4	33.7265	4	4	4	1846
290	5	94.4074	20	16	16	1846
290	6	162.7369	21	16	10	1846
290	7	382.9063	703	542	79	1846
290	8	60.6166	12	11	9	1846
290	9	93.2787	26	22	18	1846
290	10	57.3915	9	8	7	1846
291	1	191.4708	45	23	11	1932
291	2	73.1853	17	14	14	1932
291	3	743.3205	1040	894	592	1932
291	4	37.2627	5	5	5	1932
291	5	92.1498	17	15	15	1932
291	6	175.3594	26	22	18	1932
291	7	404.0627	742	550	70	1932
291	8	60.8669	10	10	10	1932
291	9	96.4353	22	15	14	1932
291	10	57.8862	8	7	4	1932
292	1	202.1355	41	22	10	2076
292	2	74.1001	13	10	9	2076
292	3	821.4535	1128	1002	671	2076
292	4	34.9469	3	3	2	2076
292	5	93.5426	16	15	12	2076
292	6	188.3950	27	24	20	2076
292	7	435.5479	809	621	73	2076
292	8	65.1720	11	11	9	2076
292	9	93.4736	16	11	9	2076
292	10	67.2329	12	10	9	2076
293	1	212.0587	52	34	19	2111
293	2	85.1761	23	22	18	2111
293	3	813.8174	1156	1007	637	2111
293	4	39.0135	6	6	4	2111
293	5	102.3182	21	19	18	2111
293	6	189.5773	27	24	21	2111
293	7	437.2896	781	591	85	2111
293	8	66.0925	11	11	9	2111
293	9	97.5496	22	14	10	2111
293	10	68.1072	12	11	11	2111
294	1	229.6967	62	41	23	2264
294	2	83.5728	21	17	13	2264
294	3	892.3288	1219	1075	732	2264
294	4	40.2216	5	5	5	2264
294	5	104.8188	21	20	15	2264
294	6	201.7617	26	24	17	2264
294	7	467.9668	862	673	86	2264
294	8	70.1133	14	12	11	2264
294	9	109.5182	28	24	19	2264
294	10	64.0008	6	5	5	2264
295	1	233.0687	50	24	13	2310
295	2	89.5780	21	18	17	2310
295	3	876.6136	1226	1073	703	2310
295	4	44.7379	9	9	9	2310
295	5	113.9771	22	19	16	2310
295	6	212.0629	31	29	22	2310
295	7	475.0704	893	667	76	2310
295	8	76.0605	17	17	15	2310
295	9	114.8059	28	24	16	2310
295	10	74.0244	13	11	7	2310
296	1	261.5258	74	48	27	2515
296	2	91.9284	24	17	16	2515
296	3	987.1079	1379	1197	777	2515
296	4	44.5947	7	7	4	2515
296	5	118.0236	16	16	12	2515
296	6	226.3796	38	34	27	2515
296	7	512.8054	929	708	93	2515
296	8	81.6192	18	17	14	2515
296	9	115.4616	16	13	11	2515
296	10	75.5540	14	13	11	2515
297	1	265.0295	72	38	25	2563
297	2	94.4527	20	18	16	2563
297	3	986.2779	1374	1210	791	2563
297	4	47.0614	7	7	5	2563
297	5	118.0225	15	14	13	2563
297	6	233.0830	35	28	22	2563
297	7	549.1969	999	776	119	2563
297	8	75.3946	7	6	6	2563
297	9	118.8122	24	17	11	2563
297	10	75.6691	10	8	7	2563
298	1	263.9663	61	28	14	2669
298	2	96.7042	23	18	14	2669
298	3	1073.4588	1481	1304	864	2669
298	4	43.8531	2	2	2	2669
298	5	126.4121	23	22	22	2669
298	6	231.5766	30	27	18	2669
298	7	547.8815	999	747	116	2669
298	8	83.3647	14	14	12	2669
298	9	124.1581	23	20	15	2669
298	10	77.6242	13	10	9	2669
299	1	284.6091	64	35	23	2814
299	2	100.4872	23	19	16	2814
299	3	1119.4923	1553	1378	899	2814
299	4	53.4152	13	13	12	2814
299	5	135.7085	23	21	19	2814
299	6	247.3393	34	25	19	2814
299	7	570.5836	1042	788	94	2814
299	8	82.7776	12	12	11	2814
299	9	132.1255	31	22	17	2814
299	10	87.4608	19	16	13	2814
300	1	315.9547	90	56	31	3026
300	2	111.4811	24	22	21	3026
300	3	1170.4231	1574	1383	921	3026
300	4	51.7112	4	4	3	3026
300	5	140.8711	18	17	14	3026
300	6	277.4110	51	42	28	3026
300	7	634.4701	1210	912	125	3026
300	8	95.7717	19	19	16	3026
300	9	142.3069	29	22	16	3026
300	10	85.5994	7	4	3	3026
301	1	321.7944	81	45	24	3185
301	2	114.5177	24	18	16	3185
301	3	1278.9241	1798	1579	1040	3185
301	4	56.8920	6	6	5	3185
301	5	149.1625	26	25	21	3185
301	6	285.1966	35	30	18	3185
301	7	650.1323	1177	879	108	3185
301	8	89.9381	5	5	5	3185
301	9	146.3840	25	18	14	3185
301	10	92.0577	8	6	5	3185
302	1	331.2766	95	56	31	3178
302	2	114.8354	23	20	16	3178
302	3	1237.7599	1699	1487	977	3178
302	4	53.5402	4	3	2	3178
302	5	152.7459	22	20	16	3178
302	6	295.2415	50	41	29	3178
302	7	655.2579	1219	877	123	3178
302	8	96.7752	14	14	11	3178
302	9	145.2549	33	21	15	3178
302	10	95.3127	19	14	11	3178
303	1	333.7198	93	50	28	3275
303	2	129.4775	39	31	28	3275
303	3	1279.9434	1775	1571	1032	3275
303	4	58.1031	6	6	5	3275
303	5	157.9469	29	26	24	3275
303	6	293.6724	44	37	28	3275
303	7	661.3121	1217	915	109	3275
303	8	99.6231	16	15	11	3275
303	9	162.7728	42	34	24	3275
303	10	98.4284	14	14	13	3275
304	1	343.3640	89	50	22	3358
304	2	119.6801	24	19	16	3358
304	3	1297.9526	1815	1603	1028	3358
304	4	58.9887	6	6	5	3358
304	5	163.6985	26	25	22	3358
304	6	312.5666	59	46	33	3358
304	7	693.8237	1272	950	121	3358
304	8	105.9970	18	16	16	3358
304	9	159.5473	34	25	17	3358
304	10	102.3805	15	14	10	3358
305	1	367.7276	95	52	30	3585
305	2	142.8658	43	37	32	3585
305	3	1414.0117	1950	1705	1162	3585
305	4	61.6670	6	6	5	3585
305	5	168.4253	26	25	21	3585
305	6	314.4228	37	33	27	3585
305	7	742.2497	1364	1010	156	3585
305	8	113.6811	22	21	18	3585
305	9	160.5544	31	18	12	3585
305	10	99.3937	11	11	11	3585
306	1	366.2405	85	48	19	3692
306	2	133.2675	30	23	20	3692
306	3	1439.1158	1950	1707	1150	3692
306	4	62.1341	3	3	1	3692
306	5	176.5516	28	25	23	3692
306	6	344.5889	65	57	44	3692
306	7	768.4420	1454	1084	128	3692
306	8	111.5477	16	16	16	3692
306	9	177.0793	39	24	20	3692
306	10	113.0323	22	21	18	3692
307	1	409.8137	119	68	40	3919
307	2	148.1613	37	31	28	3919
307	3	1533.6631	2086	1846	1224	3919
307	4	67.3264	6	6	6	3919
307	5	180.1958	29	27	20	3919
307	6	359.1918	57	50	38	3919
307	7	798.9767	1515	1136	133	3919
307	8	123.0680	24	24	21	3919
307	9	178.8218	30	21	16	3919
307	10	119.7801	16	15	14	3919
308	1	430.3709	124	66	36	4156
308	2	156.9024	37	32	32	4156
308	3	1609.7159	2209	1951	1291	4156
308	4	72.3438	8	8	7	4156
308	5	196.5442	28	27	21	4156
308	6	379.0560	50	41	31	4156
308	7	866.7864	1631	1249	131	4156
308	8	127.1069	13	13	13	4156
308	9	194.9650	38	29	22	4156
308	10	122.2083	18	16	12	4156
309	1	439.3202	109	71	41	4247
309	2	153.9951	29	28	24	4247
309	3	1645.7014	2274	1980	1319	4247
309	4	73.9839	8	8	8	4247
309	5	197.9956	26	22	17	4247
309	6	387.5974	53	40	33	4247
309	7	896.2073	1673	1259	143	4247
309	8	129.1266	19	18	17	4247
309	9	198.5040	40	32	24	4247
309	10	124.5682	16	15	14	4247
310	1	466.2135	121	79	44	4547
310	2	167.4723	40	35	29	4547
310	3	1796.8894	2472	2210	1449	4547
310	4	76.4879	7	7	7	4547
310	5	213.9527	29	25	20	4547
310	6	406.0512	53	44	34	4547
310	7	942.6383	1751	1289	163	4547
310	8	129.7731	12	10	8	4547
310	9	216.6173	46	39	28	4547
310	10	130.9035	16	12	9	4547
311	1	465.6413	114	66	33	4487
311	2	164.0913	33	29	24	4487
311	3	1771.4782	2448	2155	1430	4487
311	4	78.8052	8	8	8	4487
311	5	201.9912	23	20	14	4487
311	6	403.7625	47	41	28	4487
311	7	936.2849	1750	1293	164	4487
311	8	133.5649	19	17	14	4487
311	9	200.7321	26	19	15	4487
311	10	130.6484	19	15	12	4487
312	1	465.8114	104	54	30	4468
312	2	163.7346	34	25	16	4468
312	3	1737.4080	2387	2111	1364	4468
312	4	77.3177	8	8	8	4468
312	5	207.9886	23	23	20	4468
312	6	403.1436	46	36	26	4468
312	7	943.1761	1792	1341	158	4468
312	8	130.8712	10	10	9	4468
312	9	205.4397	45	31	21	4468
312	10	133.1085	19	16	14	4468
313	1	466.7474	135	74	43	4559
313	2	156.7326	29	24	22	4559
313	3	1779.9889	2428	2170	1431	4559
313	4	78.9372	9	9	8	4559
313	5	232.0112	43	43	35	4559
313	6	397.4519	47	38	22	4559
313	7	956.1696	1779	1339	172	4559
313	8	138.5843	24	22	20	4559
313	9	220.9546	43	38	30	4559
313	10	131.4226	22	19	16	4559
314	1	485.7339	134	77	43	4638
314	2	153.1048	26	19	16	4638
314	3	1824.0213	2544	2241	1452	4638
314	4	79.7178	7	7	7	4638
314	5	222.6103	43	40	30	4638
314	6	412.0617	44	35	21	4638
314	7	973.2832	1772	1333	168	4638
314	8	134.6714	14	13	9	4638
314	9	213.8759	37	31	23	4638
314	10	138.9192	17	16	13	4638
315	1	498.2465	124	79	45	4825
315	2	170.7700	38	32	25	4825
315	3	1906.2017	2633	2331	1522	4825
315	4	83.9360	12	12	10	4825
315	5	237.9354	48	42	34	4825
315	6	430.4197	57	42	33	4825
315	7	999.2521	1834	1402	163	4825
315	8	147.3550	21	21	21	4825
315	9	214.1277	40	29	23	4825
315	10	136.7552	18	17	15	4825
316	1	473.8954	100	56	24	4733
316	2	180.3719	41	36	33	4733
316	3	1841.9228	2539	2263	1494	4733
316	4	81.7529	6	6	5	4733
316	5	238.0151	45	41	40	4733
316	6	420.1522	54	41	26	4733
316	7	980.7748	1851	1408	161	4733
316	8	149.1462	24	24	21	4733
316	9	224.3579	50	38	29	4733
316	10	142.6112	23	23	19	4733
317	1	503.9007	122	71	34	4916
317	2	174.1371	34	29	24	4916
317	3	1904.5233	2635	2290	1490	4916
317	4	87.0110	12	11	6	4916
317	5	246.8368	49	49	42	4916
317	6	449.1952	56	49	38	4916
317	7	1030.8816	1931	1467	149	4916
317	8	160.8591	31	31	26	4916
317	9	223.7489	33	25	20	4916
317	10	134.9048	13	12	10	4916
318	1	498.4148	114	63	45	4876
318	2	170.4328	35	32	30	4876
318	3	1906.7667	2609	2325	1532	4876
318	4	84.5149	11	11	8	4876
318	5	231.6828	32	32	29	4876
318	6	445.8835	54	43	33	4876
318	7	1021.1028	1935	1494	172	4876
318	8	149.3821	23	22	20	4876
318	9	228.9488	48	44	37	4876
318	10	138.8695	15	13	12	4876
319	1	534.4134	128	76	46	5082
319	2	181.3647	35	32	24	5082
319	3	1986.3263	2716	2381	1541	5082
319	4	84.6803	9	8	5	5082
319	5	238.3111	26	25	21	5082
319	6	458.0519	55	45	29	5082
319	7	1043.5414	2008	1499	142	5082
319	8	169.1744	39	39	36	5082
319	9	236.1510	46	36	27	5082
319	10	149.9843	20	20	16	5082
320	1	509.7126	135	85	37	5028
320	2	177.1407	32	30	28	5028
320	3	2007.3683	2755	2434	1660	5028
320	4	88.2554	10	10	10	5028
320	5	226.8161	28	27	23	5028
320	6	458.9723	63	54	44	5028
320	7	1035.4867	1917	1470	157	5028
320	8	149.7873	21	20	17	5028
320	9	228.8919	44	35	28	5028
320	10	145.5674	23	22	17	5028
321	1	502.2989	106	61	29	4991
321	2	179.1260	38	30	24	4991
321	3	1929.6034	2637	2306	1548	4991
321	4	85.5144	8	8	6	4991
321	5	235.2832	28	27	23	4991
321	6	448.4633	52	40	29	4991
321	7	1076.6386	2025	1551	187	4991
321	8	158.1675	30	29	24	4991
321	9	229.0289	42	32	27	4991
321	10	146.8753	25	20	14	4991
322	1	521.7665	131	89	43	5072
322	2	174.6298	34	26	22	5072
322	3	1960.1746	2697	2377	1535	5072
322	4	86.2121	7	7	7	5072
322	5	243.7187	41	39	36	5072
322	6	473.8835	74	64	45	5072
322	7	1063.0601	1987	1487	165	5072
322	8	156.1208	22	22	16	5072
322	9	240.2573	57	44	33	5072
322	10	152.1748	22	21	15	5072
323	1	511.9236	106	69	31	5041
323	2	186.2285	49	43	34	5041
323	3	1993.1365	2697	2387	1593	5041
323	4	85.4723	7	7	6	5041
323	5	228.9426	22	21	18	5041
323	6	446.3032	42	31	20	5041
323	7	1051.7896	2026	1518	147	5041
323	8	157.7677	26	25	24	5041
323	9	229.3943	37	31	22	5041
323	10	150.0413	29	21	16	5041
324	1	519.3935	111	64	35	5084
324	2	179.0554	33	27	25	5084
324	3	1991.2666	2736	2410	1572	5084
324	4	90.2492	10	10	10	5084
324	5	248.9275	44	39	33	5084
324	6	455.3723	53	45	27	5084
324	7	1059.9741	2013	1506	153	5084
324	8	160.2098	25	23	20	5084
324	9	234.1241	45	34	29	5084
324	10	145.4270	14	12	11	5084
325	1	502.3994	120	77	47	4843
325	2	167.1792	36	30	27	4843
325	3	1887.9815	2560	2256	1495	4843
325	4	84.4159	14	14	12	4843
325	5	232.1472	34	31	26	4843
325	6	439.0725	54	40	33	4843
325	7	1014.6058	1943	1460	149	4843
325	8	153.8603	28	28	25	4843
325	9	224.9385	34	31	28	4843
325	10	136.3980	20	18	14	4843
326	1	508.1827	122	69	40	4968
326	2	165.1267	24	19	16	4968
326	3	1920.8216	2676	2333	1531	4968
326	4	91.9560	17	17	15	4968
326	5	235.5439	36	32	26	4968
326	6	454.5173	56	40	31	4968
326	7	1052.5821	1943	1469	173	4968
326	8	149.8438	19	18	16	4968
326	9	239.5255	51	39	33	4968
326	10	149.9000	24	23	22	4968
327	1	526.0313	137	88	44	4993
327	2	172.0174	29	23	20	4993
327	3	1945.1002	2650	2320	1551	4993
327	4	91.0195	14	13	12	4993
327	5	237.5434	41	38	29	4993
327	6	445.3653	48	39	30	4993
327	7	1044.8089	1991	1497	177	4993
327	8	153.0884	22	22	22	4993
327	9	233.0888	44	35	31	4993
327	10	144.9368	17	16	13	4993
328	1	506.6167	122	63	30	4944
328	2	170.0027	35	27	22	4944
328	3	1912.9207	2576	2283	1535	4944
328	4	85.1398	10	10	9	4944
328	5	232.7333	33	31	25	4944
328	6	446.1373	46	34	20	4944
328	7	1060.0482	2032	1528	175	4944
328	8	156.6223	29	29	27	4944
328	9	221.5922	36	32	24	4944
328	10	152.1863	25	25	21	4944
329	1	511.2480	122	76	51	4883
329	2	172.4749	38	34	30	4883
329	3	1896.7246	2564	2236	1529	4883
329	4	81.0971	7	7	6	4883
329	5	233.4679	34	30	25	4883
329	6	440.3975	48	39	27	4883
329	7	1040.2716	2009	1507	182	4883
329	8	142.7602	11	9	7	4883
329	9	220.4597	28	24	18	4883
329	10	144.0982	22	20	18	4883
330	1	506.2373	131	77	42	4942
330	2	175.0587	40	30	24	4942
330	3	1944.7354	2637	2319	1575	4942
330	4	84.3408	9	9	6	4942
330	5	235.2503	35	34	30	4942
330	6	446.1942	61	46	36	4942
330	7	1032.9675	1946	1481	150	4942
330	8	148.3750	19	19	17	4942
330	9	221.1500	35	28	24	4942
330	10	147.6892	29	27	22	4942
331	1	490.7921	101	62	34	4770
331	2	165.9490	32	28	25	4770
331	3	1867.6672	2547	2239	1490	4770
331	4	78.7233	4	4	4	4770
331	5	234.4196	38	35	34	4770
331	6	437.9013	54	48	35	4770
331	7	1002.3973	1921	1473	136	4770
331	8	139.9093	14	13	12	4770
331	9	214.1407	37	28	20	4770
331	10	138.0991	22	20	17	4770
332	1	482.9303	100	65	38	4793
332	2	172.6373	37	32	28	4793
332	3	1920.6230	2610	2292	1541	4793
332	4	78.4041	5	5	4	4793
332	5	225.6009	37	35	26	4793
332	6	426.2795	58	48	31	4793
332	7	977.2655	1853	1388	136	4793
332	8	147.9792	24	24	21	4793
332	9	218.7565	40	35	24	4793
332	10	142.5221	29	27	22	4793
333	1	496.6312	124	73	41	4808
333	2	176.7864	40	36	32	4808
333	3	1872.2372	2551	2252	1500	4808
333	4	82.0195	9	9	4	4808
333	5	227.5456	35	32	26	4808
333	6	429.9586	46	39	29	4808
333	7	1003.4320	1907	1436	148	4808
333	8	150.0902	24	23	19	4808
333	9	223.7618	43	36	26	4808
333	10	145.5367	29	26	22	4808
334	1	480.3145	107	57	28	4822
334	2	161.2669	23	20	18	4822
334	3	1935.6995	2598	2306	1578	4822
334	4	78.0289	10	10	5	4822
334	5	219.6323	21	19	19	4822
334	6	428.1103	48	40	27	4822
334	7	1004.9701	1931	1463	164	4822
334	8	147.4250	24	24	17	4822
334	9	223.1612	36	35	28	4822
334	10	143.3912	24	23	17	4822
335	1	481.4420	122	67	37	4591
335	2	146.3218	19	15	7	4591
335	3	1794.4753	2454	2148	1438	4591
335	4	74.4492	3	3	3	4591
335	5	221.2476	34	30	22	4591
335	6	416.1303	44	31	21	4591
335	7	982.3494	1857	1400	156	4591
335	8	141.3838	18	18	15	4591
335	9	198.4531	21	14	13	4591
335	10	134.7470	19	16	13	4591
336	1	472.2028	127	75	34	4481
336	2	151.7974	23	19	16	4481
336	3	1736.0228	2354	2072	1362	4481
336	4	79.0372	8	8	8	4481
336	5	218.9369	36	35	26	4481
336	6	405.6824	43	36	26	4481
336	7	931.0126	1801	1339	119	4481
336	8	145.9001	30	27	22	4481
336	9	208.0530	39	32	22	4481
336	10	132.3534	20	20	15	4481
337	1	468.0107	109	76	42	4587
337	2	161.1361	33	29	26	4587
337	3	1829.2483	2474	2177	1526	4587
337	4	76.0649	5	5	3	4587
337	5	218.9853	32	30	23	4587
337	6	405.7771	37	30	19	4587
337	7	940.3989	1802	1381	147	4587
337	8	144.5010	32	30	27	4587
337	9	212.7430	44	38	24	4587
337	10	130.1340	19	16	13	4587
338	1	433.8024	90	55	34	4361
338	2	151.9245	32	25	21	4361
338	3	1718.8029	2319	2060	1397	4361
338	4	73.7580	9	9	6	4361
338	5	202.9955	31	28	22	4361
338	6	397.7434	41	34	29	4361
338	7	937.1293	1780	1376	163	4361
338	8	129.5454	13	12	11	4361
338	9	195.9657	31	27	24	4361
338	10	119.3323	15	12	12	4361
339	1	429.9293	84	50	23	4291
339	2	144.9333	22	20	19	4291
339	3	1685.9055	2234	2000	1364	4291
339	4	74.5623	10	10	9	4291
339	5	201.3788	26	24	20	4291
339	6	381.3333	35	24	14	4291
339	7	922.9316	1812	1348	140	4291
339	8	136.5819	22	21	19	4291
339	9	192.5981	28	25	20	4291
339	10	120.8449	18	16	13	4291
340	1	424.7516	92	54	25	4270
340	2	152.2966	32	29	27	4270
340	3	1672.0371	2235	1993	1354	4270
340	4	71.0255	8	8	8	4270
340	5	200.4160	29	25	21	4270
340	6	384.4189	31	26	22	4270
340	7	920.9270	1779	1388	132	4270
340	8	126.7401	14	13	12	4270
340	9	191.5013	27	25	21	4270
340	10	125.8863	23	21	20	4270
341	1	432.3428	88	51	33	4147
341	2	143.1119	25	21	20	4147
341	3	1603.8538	2164	1906	1278	4147
341	4	74.4140	12	12	10	4147
341	5	199.4623	29	26	20	4147
341	6	378.3073	33	26	21	4147
341	7	878.3075	1726	1294	109	4147
341	8	125.2188	15	15	15	4147
341	9	183.5635	26	18	17	4147
341	10	128.4168	29	28	23	4147
342	1	433.4956	114	76	41	4128
342	2	137.4751	17	14	12	4128
342	3	1623.8484	2177	1899	1275	4128
342	4	67.9709	6	6	5	4128
342	5	194.4366	23	22	22	4128
342	6	364.6534	35	25	16	4128
342	7	863.6051	1683	1240	121	4128
342	8	124.9329	16	16	13	4128
342	9	197.7235	40	36	31	4128
342	10	119.8581	17	16	14	4128
343	1	416.0018	96	57	29	4066
343	2	144.5421	23	22	20	4066
343	3	1557.7573	2070	1806	1230	4066
343	4	74.5101	13	12	11	4066
343	5	189.6338	20	16	12	4066
343	6	373.1537	38	28	15	4066
343	7	878.5065	1738	1328	135	4066
343	8	126.4375	18	17	15	4066
343	9	183.6224	28	24	15	4066
343	10	121.8340	22	19	16	4066
344	1	407.1088	80	52	23	4058
344	2	146.2415	33	31	28	4058
344	3	1601.8215	2176	1935	1302	4058
344	4	67.2341	6	6	4	4058
344	5	194.6026	33	32	27	4058
344	6	360.1944	40	27	20	4058
344	7	854.4753	1625	1226	134	4058
344	8	120.3564	14	13	11	4058
344	9	188.3950	34	32	27	4058
344	10	117.5697	17	16	14	4058
345	1	401.2875	86	51	26	3964
345	2	138.4251	28	22	19	3964
345	3	1539.5654	2074	1839	1243	3964
345	4	69.2237	9	9	8	3964
345	5	193.7169	29	27	23	3964
345	6	355.8275	38	33	18	3964
345	7	844.4275	1629	1245	122	3964
345	8	124.6636	21	18	17	3964
345	9	185.7990	39	32	27	3964
345	10	111.0630	11	10	9	3964
346	1	410.0391	95	54	31	3977
346	2	136.1952	20	17	15	3977
346	3	1543.9257	2097	1834	1234	3977
346	4	71.8451	12	12	9	3977
346	5	196.2491	32	32	28	3977
346	6	360.8757	32	26	16	3977
346	7	835.5812	1625	1220	105	3977
346	8	120.1811	11	11	9	3977
346	9	181.5358	31	25	18	3977
346	10	120.5710	22	21	18	3977
347	1	393.5892	83	48	26	3918
347	2	135.9858	22	21	20	3918
347	3	1538.2351	2056	1826	1256	3918
347	4	65.9749	6	6	6	3918
347	5	177.5927	23	19	16	3918
347	6	350.4767	44	36	16	3918
347	7	841.2279	1610	1259	150	3918
347	8	115.8474	15	15	13	3918
347	9	181.2496	39	33	28	3918
347	10	117.8203	20	20	19	3918
348	1	373.4612	66	45	22	3708
348	2	131.7956	24	22	15	3708
348	3	1442.8412	1909	1695	1151	3708
348	4	64.4866	8	8	7	3708
348	5	171.0380	14	14	12	3708
348	6	338.1076	34	28	20	3708
348	7	802.6714	1600	1230	118	3708
348	8	115.6205	17	17	15	3708
348	9	162.6796	22	19	16	3708
348	10	105.2972	14	12	11	3708
349	1	369.8071	70	44	24	3668
349	2	122.3820	16	12	10	3668
349	3	1439.2981	1938	1707	1177	3668
349	4	62.6038	5	5	5	3668
349	5	170.7996	17	15	12	3668
349	6	327.4026	28	23	14	3668
349	7	788.2335	1535	1161	101	3668
349	8	108.6923	11	10	10	3668
349	9	164.9520	28	19	15	3668
349	10	113.8291	20	19	18	3668
350	1	372.5496	66	40	22	3716
350	2	130.0086	23	20	20	3716
350	3	1453.7263	1980	1736	1171	3716
350	4	63.3182	5	5	3	3716
350	5	177.1969	24	22	18	3716
350	6	330.8020	31	25	20	3716
350	7	790.3513	1513	1171	125	3716
350	8	109.7222	12	11	11	3716
350	9	176.1018	40	33	26	3716
350	10	112.2220	22	21	19	3716
351	1	369.0494	84	45	26	3585
351	2	119.2716	13	13	11	3585
351	3	1402.1337	1900	1676	1123	3585
351	4	63.3080	10	9	7	3585
351	5	175.4158	30	26	22	3585
351	6	323.1329	32	27	14	3585
351	7	751.4862	1465	1130	101	3585
351	8	110.2991	13	13	11	3585
351	9	167.1371	24	21	18	3585
351	10	103.7655	14	13	10	3585
